Unnamed: 0,Id экзамена,Id вопроса,№ вопроса,Текст вопроса,Картинка из вопроса,Транскрибация ответа,Ссылка на оригинальный файл запис
84,3402620,31167211,1,"<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>
<p><strong>Вы заболели и не можете прийти на день рождения друга. Извинитесь. Задайте другу вопрос о подарке. </strong></p>",,"Первое задание. Начните диалог. Вы заболели и не можете прийти на день рождения друга. Извинитесь. Задайте другу вопрос о подарке. Прости, я не могу, приеду. Правильно? Очень грустно, что... Очень грустно, что я не могу, приеду. К вам. Хорошо. Переходим к следующему заданию.",https://storage.yandexcloud.net/odin-exam-files-dataset/ea1809b5-e5e6-4081-a595-a88d503c77f3-0.MP3
85,3397017,31050728,1,"<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>
<p><strong>Вы заболели и не можете прийти на день рождения друга. Извинитесь. Задайте другу вопрос о подарке. </strong></p>",,"Вопросы экзамена. Начните диалог. Вы заболели и не можете прийти на день рождения друга. Извинитесь. Задайте другу вопрос о подарке. Представьте, что вы прийдете с другом. Что говорите? Заболели, не можете прийти на день рождения. Извините, просто. Перед другом? Да. А можно имя назвать? Да, конечно. Игорь, ты прости, извини меня, но я не смогу прийти на твой день рождения. Так-так. Меня вызвали по работе. Сойдет? Нет, у нас тут другая ситуация. Мы вызвали вас на работу. А, здесь надо то, что написано. Да, да. Все важно по-новому. Да. Игорь, друг, извини, я не смогу прийти к вам. Тебе надо заезжать, потому что я заболел. Угу. Прошу прощения. Еще у вас задание. Слушайте внимательно. Какие у вас варианты? Задайте. Другой вопрос о подарке. А-а-а. Задайте другу вопрос о подарке. Вы же только что с другом общались. Ну, Игорь, я понял, как бы сформулировать вопрос, какой у вас подарок можно задать. Игорь, расскажи, какой подарок тебе подарили. Ну, вот и все. Все, хватает. Ну, вот и все. Все, хватает. Ну, вот и все. Ну, вот и все. Все, хватает. Отвечу.",https://storage.yandexcloud.net/odin-exam-files-dataset/9a7d8024-12cc-43e8-8e6a-a686968773b8-0.MP3
86,3377893,30698915,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. </strong><br><strong>Поздоровайтесь. Узнайте у кассира о наличии билетов, их стоимости. Спросите о скидке для детей. Поблагодарите за полученную информацию и оцените работу кассира.</strong></p>",,"будьте вежливы. Представьте ситуацию. Вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. Поздоровайтесь, узнайте у кассира о наличии билетов и их стоимости. Спросите о скидке для детей. Поблагодарите за полученную информацию и оцените работу кассира. Добрый день. Подскажите, пожалуйста, есть ли билеты на поезд до Ташкента на 29 февраля? Здравствуйте. На поезд до Ташкента? Да, но только 29 февраля, а у нас через три года. Есть на 28-ое. Спасибо большое. Скажите, пожалуйста, их стоимость и также предоставляется ли скидка для детей? Вас интересуют купе и платкар? Купе. Купе на взрослого стоит 10 000 рублей, на ребенка 50% скидка от 5 до 14 лет. Тогда можно, пожалуйста, один взрослый билет и один детский? Да, конечно. Документы есть? Да, могу представить. Хорошо. Ваш билет оплачивать будете по карте или наличным? По карте. Хорошего пути вам. Спасибо. Хорошего дня. Так, ну что ж, и последний вопрос.",https://storage.yandexcloud.net/odin-exam-files-dataset/4b4370ec-c6c5-41c8-9562-cfde78602190-2.MP3
87,3383840,30811538,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы. <br><br><strong>Представьте ситуацию. У Вас дома не работает отопление. </strong><br><strong>Позвоните в городскую аварийную службу. Расскажите сотруднику, в чём у Вас проблема. Объясните, почему её важно решить срочно. Спросите, когда придёт мастер и сколько будет стоить его работа. Поблагодарите за полученную информацию, попрощайтесь.</strong></p>",,"Начните диалог. Получите нужную вам информацию, будьте вежливы. Представьте ситуацию. У вас дома не работает отопление. Позвоните в городскую аварийную службу. Расскажите сотруднику, в чем у вас проблема. Объясните, почему ее важно решить срочно. Спросите, когда придет мастер и сколько будет стоить его работа. Поблагодарите за полученную информацию и попрощайтесь. Понял. Так, здравствуйте. Здравствуйте, слушаю вас. Да. По какой-то причине не работает отопление в квартире. А ваш адрес? Обородина, 10, 5, квартира 69. Ну, ничего не знаем. В соседнем доме произошла авария. Все мастера сейчас там. Так, мне бы хотелось какую-то конкретику узнать. Насколько долго это займет времени? Потому что есть опасность, во-первых, заболеть, во-вторых, потому что батареи разморозятся. Это будет более дорогостоящий ремонт. Я могу предположить, что аварию в соседнем доме устранят в течение часа полутора. И я могу отправить мастера к вам после этого. То есть мне ориентировочно нужно ждать мастера час-полтора. А сориентируйте по стоимости, сколько его работы могут стоить? Ну, он к вам придет, раз у вас срочный вызов, это бесплатно. А если у вас какие-то проблемы, то оплата согласно приз-кранту. Он озвучит. Перед выполнением работы он все объяснит. Это цена. Да, да, конечно. Все хорошо, спасибо. Буду ждать. Ну, ждите, ждите, мы вам перезвоним.",https://storage.yandexcloud.net/odin-exam-files-dataset/94fec962-c94e-4b3e-ad28-8be977cc934b-2.MP3
88,3412899,31346120,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>
<p><strong>– Блюда какой кухни Вы любите? Почему? </strong><br><strong>– … </strong><br><strong>– Что Вы умеете готовить? </strong><br><strong>– … </strong><br><strong>– Какое любимое блюдо в Вашей семье? </strong><br><strong>– … </strong><br><strong>– Вы ходите в рестораны и кафе? В какие? Если не ходите, то почему? </strong><br><strong>– …</strong></p>",,"До свидания. Второе задание. Ответьте на вопросы полными предложениями, примите участие в диалоге. Блюда какой кухни вы любите? Почему? Я люблю блюда узбекского. Или как правильно сказать? Как вы считаете? Блюда Азии. Блюда средней Азии. Мне нравится плов. Я очень люблю рис. Мне нравится приготовленная морковь в блюде в плове. И мясо говядина, оно получается очень разваристое, прожаренное. Хорошо. Что вы умеете готовить? Я умею готовить плов, салаты, соответственно, шашлык. Хорошо. Какое любимое блюдо в вашей семье? Плов. Не поверите, плов. Плов и пельмени. Вы ходите в рестораны и кафе? В какие? Если не ходите, то почему? Мы ходим в рестораны и в кафе ходим. Семейное кафе есть около нашего дома. Есть ресторан Каньон. Мы туда ходим. Там кавказская кухня. Там готовят очень вкусно. В кафе мы ходим перекусить в основном при прогулке, чтобы попить кофе, чай. Хорошо. Спасибо.",https://storage.yandexcloud.net/odin-exam-files-dataset/bac69ed5-02fb-47b1-93c8-10d78a91bf85-1.MP3
89,3434677,31767050,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы. <br><br><strong>Представьте ситуацию. У Вас дома не работает отопление. </strong><br><strong>Позвоните в городскую аварийную службу. Расскажите сотруднику, в чём у Вас проблема. Объясните, почему её важно решить срочно. Спросите, когда придёт мастер и сколько будет стоить его работа. Поблагодарите за полученную информацию, попрощайтесь.</strong></p>",,"Вам необходимо начать диалог. Получите нужную информацию и будьте вежливы. Представьте ситуацию. У вас дома не работает. У вас дома не работает отопление. Зазвоните в городское аварийное службо. Расскажите сотруднику, в чем у вас проблема. Объясните, почему ее важно решить срочно. Спросите, когда придет мастер, сколько будет стоить его работа. Поблагодарите за полученную информацию и попрощайтесь. Пожалуйста. Здравствуйте. Скажите, пожалуйста, почему из дома прикрыли отопление? И с чем это связано? У меня есть маленькие дети, которым холодно дома. Скажите, когда у вас появятся неполадки? Спасибо большое. Это ответ. До свидания. Все по этому вопросу? Да. И все, что вы делаете, это для меня. Я не знаю, что вы делаете. Я не знаю, что вы делаете. Я не знаю, что вы делаете. Я ваше дело, я буду изучать. Давайте будем учим.",https://storage.yandexcloud.net/odin-exam-files-dataset/caa39958-ceda-491d-ac3d-dc209f88dd9e-2.MP3
90,3392346,30968744,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. <br>– Что изображено на рисунке (место, время года и т.д.)? <br>– Кого Вы видите на рисунке? <br>– Что делают эти люди? <br>– Расскажите подробнее о любом человеке, изображённом на рисунке.<br>– Как Вы думаете, какой это человек? <br>– Как Вы проводите своё свободное время?<br></strong></p>
<p><strong><img src=""https://storage-public.odin.study/8e72cc01-6efb-45ea-b2e7-7999291212da.PNG"" width=""658"" height=""385""></strong></p>",https://storage-public.odin.study/8e72cc01-6efb-45ea-b2e7-7999291212da.PNG,"Картиночка у нас вот такая. Держите картинку, вам нужно будет ее описать и рассказать нам, что изображено на рисунке. Место и время года или что-то еще. Кого вы видите на рисунке, что делают все эти люди. Расскажите подробно о любом человеке, который изображен на рисунке. Как вы думаете, какой это человек? И вопрос, который касается вас. Как вы проводите свое свободное время? Пожалуйста. Это какой-то парк. Здесь вот дедушка отдыхает с тросточкой. Парень на велосипеде. Велогонщик какой-то, видать, тренируется. Мать с двумя детьми, с двумя девочками. Игрулька эта, циферки прыгает. Так, а это что, куда бежит? Это кто вообще? Тетушка какая-то. Бегун. Тетушка-бегун. Ну и мальчик на коньках, на этих, на роликах. Вот, что, поговорим про велосипедиста. Спортсменчик. Куда-то снаряжен у него там. Кепочка, все, велосипед такой серьезненький, видно, спортивный. Ну и он сам, у него бляшка какая-то здесь с водичкой, по ходу, скорее всего. Ну и все, шортики, не шортики, все. Он, ну, снаряженный. Короче, точно что спортсменчик. Ну, как я провожу свое свободное время? Если бы у меня было бы свободное время, я помнил бы, что это такое. Но раньше, когда-то, у меня было одно, чем мы занимались. На природу ездили, в основном. И как только было какое-то свободное время, все время на рыбалку, на природу, такими делами. Хорошо. То есть, по картинке все у нас, правильно? Да. Смотрите, у нас с вами осталось еще немножечко времени. Да. Нам нужно до 10 минут договорить. Поэтому я буду задавать или мои коллеги какие-то дополнительные вопросы, но они оцениваться уже не будут. Есть у вас вопросы? Вы сказали, у вас нет свободного времени сейчас. Чем вы занимаетесь? Стройка, работаю, строительство и все такое. То есть, вы работаете строителем или вы строите для себя? Нет, не для себя. Работаю строителем. Была раньше фирма своя. Потом вот, перед короной, короче, корона, когда пошла, корону, корону. Когда пошла, пришлось закрыть ее. Но сейчас же все дорого. Все равно люди строятся? Ой, дорого. Вроде дорого, но деньги-то есть у людей. Все равно строятся, все равно ремонтируются, строятся, расширяются. Вы строите частные дома, да? Да. Ну, раньше вот, я вообще приехал сюда в МТЦ, в новый торговый. Вот. Это было, я приехал на две недели, приехал 11 лет назад. И так остались? И так остались. Ну, я уже на две недели, никак не могу сорваться. Ну и вот, видите, уже. И чем вас привел наш город, скажите? Да, блин, ну, как-то раньше было. Народ здесь получше намного, чем я был. Где-то, наверное, процентов 70 по всей России. Здесь, в Иркутске, как-то народ поприятнее по душе такой. Очень приятно, да, слышать? А впечатление от природы? Ну, Сибирь, она красивая. Она, блин, такая, как-то… Суровая. Ну, не сказал бы я, что суровая. Морозы здесь все переживают, что морозы… Какие здесь морозы? Чего это разве? Морозы. Ну, позапрошлом году были морозы, там, под полтинник. Это было еще похолоднее. В этом году вообще… Это чего это вообще? Даже не замерзли ни разу. В Байкале были? Да. Когда было свободное время? Да, меня развозили, когда было свободное время. Как впечатление? Впечатление? Байкал, озеро. Это просто… Да, оно такое хорошее, красивое. Купались? Да, меня… Я вот, когда приехал, с девушкой познакомился. Я вот должен был уезжать в Москву. И она меня соблазнила тем, что говорит, что, говорит, поедешь и что не… Ну, что будешь врать, что ты купался в Байкале? А ну, давайте, поплыви. Я в марте месяце вынужден поплыл. Как впечатление? Как будто миллион ежиков обняли в этот город. Да. Миллион ежиков обняли в этот момент, когда вышел на берег. Спасибо. Впечатление отлично. Спасибо вам большое.",https://storage.yandexcloud.net/odin-exam-files-dataset/18f5636a-2653-4a8d-9f12-31f173a7787a-3.MP3
91,3385415,30840239,2,"<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.<br><br></p>
<p><strong>– Вы живёте в квартире или доме? Где находится это место? </strong><br><strong>– ... </strong><br><strong>– Это старый или новый дом? Сколько у Вас комнат? </strong><br><strong>– ... </strong><br><strong>– У Вас есть балкон?Как и когда Вы им пользуетесь? </strong><br><strong>– ... </strong><br><strong>– Как Вы обычно делаете ремонт?Вы это делаете сами или делают специалисты? </strong><br><strong>– ...</strong></p>",,"Мы закончили первое задание. Второе задание. Я задаю вам вопросы, вы на них отвечаете. Вы сами в форме беседы, да, проводим это задание. Скажите, даже если это не в вашей реальности, мы будем как-то вы... Делать. Совершенно верно. Совершенно верно. Скажите, пожалуйста, Петр, вы живете в квартире или дома? В квартире. В квартире. Где находится квартира? В квартире. В квартире. Как раз. В квартире. Город Свет, [REDACTED_ADDRESS], 26. Угу. Это старый или новый дом? Старый. Наверное. Сколько у вас комнат? Немало. Ух ты. Неплохо. Четыре acquis. Четыре. Четыре комнаты. Четыре. Пять rooted. Пять. Пять. Это квартира. Пять комнат. Пять комнат. Пять комнат. Четыре. Пять комнат. Четыре комнаты. Четыре. Пять. И с кем вы там живете? С друзьями. Там живут ваши друзья? Да. Планируется на 7 лет, но сейчас не знаю, живут ли они. Только по ключу говорите, чтобы мы отчетливо слышали. А сколько там друзей проживает? Пятеро. А из какой страны вы к нам приехали? Из Молдавии. Из Приднестровья. Скажите, пожалуйста, в этой квартире есть балкон? Балкон нет. Хорошо. Приходилось ли вам в вашу жизнь делать ремонт? Приходилось. Вот как. И профессия, и хобби. Любите заниматься ремонтом? Да. А вы как? Я работаю в детстве. С детства? Да. Папа начал. И эти вы будете заниматься и в Калининграде? Да. Давайте тогда узнаем, что вы еще можете. Кроме того, что вы привыкли к власти. Может быть вы еще какие-то уже освоите новые дела? Это сейчас. Папа прикупил цветы? Ну вот. Это наш учебный кухня. Хорошо. Разностороннее. Цветы. Да. Цветы зимой, зимой даем. Зимой, зимой. Типа стройка, плитка. А так. Это весна, летом, почта. И сейчас особенно все мере. Хорошо. Без отсюда. Да. Будет. Будет. Хорошо. Спасибо за ваши ответы. Выходим?",https://storage.yandexcloud.net/odin-exam-files-dataset/fddaf8a6-2c36-4469-b867-6b69a9da4e45-1.MP3
92,3442414,31910374,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. </strong><br><strong>– Что изображено на рисунке (место, время года и т.д.)? </strong><br><strong>– Кого Вы видите на рисунке? </strong><br><strong>– Что делают эти люди? </strong><br><strong>– Расскажите подробнее о любом человеке, изображённом на рисунке. </strong><br><strong>– Как Вы думаете, какой это человек? </strong><br><strong>– Как у Вас обычно проходит выходной день?</strong></p>
<p><strong><img src=""https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG"" width=""773"" height=""452""></strong></p>",https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG,"Опишите картинку. Ваше сообщение должно содержать следующую информацию. Смотрите внимательно на картинку, посмотрите, ознакомьтесь с вопросами. Когда будете готовы, начинайте. Как правильно задатьwork preparation, notebook Название. Пояс. Объект kami. Как запуска constante. Как Простерпать. Как проживание. Что делать, чтобы забыть, откуда мы были. Что существует. Что вы со мной делаете, отмечать, как иметь. На каком уровне будете общаться. Своей мыTer braking vaya szagłem. Замечаем. И когда идёте снова наsal мой врага, Внозговили, вы у immigen collapsed. Что России у нас в stomach'е? Поиски король pentru A我 сильный. например вот мальчик пускает корабль по луже явную ему очень нравится этим заниматься у него довольно беззаботно нет времени много свободного времени а думаю думаю что он сам сделал кораблик боится его сломать вы сейчас на фотографии кажется а осень потому что река в центре города речка появилась центре города уже большая и даже зима видно по на фоне сугробы снег у меня например проходит обычно не просто лежу дома отдыхаю иногда читаю книги все все все расскажите о себе какого с образования кто вы по профессии у меня образу и я учился в молдове закончил 9 классов и по образованию меня средне-специальное профессии нет и я не работаю что планируете чем планируете заниматься в россии хотел бы начать учиться здесь сначала жить начать учиться и потом уже SUS ac.ru учебы работы по специальности то эффект город где планируете жить в talking nap они дают очень пойдет хорошо мои вотenth market sat и что да когда Вы сейчас уже не ... ON B� Gam я был его на предлагаю проезжал владиcka вк curved Город ее вы leap planning с нашей скорости, She忙orte,hed в москве , tri Snephone проверяется наרчать improvement , hall Ul-1,oe на assigningать и с structure and control the city. проезжал Владик Кавказ , SDN ​​com Tiger Quest exchanges ., Cafeterie , Superior material .,M bible , martial studies,ala bit protest ,第二. и вот адлер в сочи москве вы жили видели какие-то достопримечательности я жил на окраине москвы я жил с родителями они работали там и нет я не видел никаких достопримечательностей разве что был в московском метрополитене и только метро",https://storage.yandexcloud.net/odin-exam-files-dataset/34e09047-e29f-44d3-8148-151347b70ae1-3.MP3
93,3431457,31705986,1,"<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>
<p><strong>Вы пришли в больницу, чтобы пройти обследование. Узнайте, когда </strong><strong>принимает врач, и скажите, что Вам нужно.</strong></p>",,"Добро пожаловать. Знакомьтесь, пожалуйста, с первым заданием. Начните диалог. Когда принимают врача, скажите, что вам нужно. Добрый день. Добрый день. Подскажите, пожалуйста, в какое время принимает терапевт и как к нему записаться на прием? Терапевт принимает сегодня с 14 часов. Какова цель вашего визита? Получение медицинской справки. Вам нужно пройти обследование. Вам талончик на 15 часов. Терапевт назначит вам анализы и консультацию у специалистов. Спасибо большое. До свидания. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/bfd77925-0578-49b9-9dfb-1a3d2564c035-0.MP3
94,3414989,31384577,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. </strong><br><strong>– Что изображено на рисунке (место, время года и т.д.)? </strong><br><strong>– Кого Вы видите на рисунке? </strong><br><strong>– Что делают эти люди? </strong><br><strong>– Расскажите подробнее о любом человеке, изображённом на рисунке. </strong><br><strong>– Как Вы думаете, какой это человек? </strong><br><strong>– Как у Вас обычно проходит выходной день?</strong></p>
<p><strong><img src=""https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG"" width=""773"" height=""452""></strong></p>",https://storage-public.odin.study/c247267a-5a7f-46cc-89fe-8c5961573470.PNG,"Держите. Опишите картинку. Ваше сообщение должно содержать следующую информацию. Что изображено на рисунке. Место, время года и так далее. Кого вы видите на рисунке? Что делают эти люди? Расскажите подробнее о любом человеке, изображенном на рисунке. Как вы думаете, какой это человек? И один вопрос про вас. Как у вас обычно проходит выходной день? Во-первых, я вижу на рисунке скорее всего осень. Нет, не осень. Да, осень. Так как на листве... На деревьях уже нет листвы. И виден гавалет, насколько я могу... Насколько видно это по рисунку. Чуть-чуть качественно. Город скорее всего Санкт-Петербург. Судя по зданию на заднем фоне, оно довольно... Оно соответствует архитектуре Санкт-Петербурга, по моему мнению. Также я вижу людей. Я вижу людей. Я вижу людей. На данной картине. Логично. Вижу велосипедиста, который проезжает, видимо, мимо. Вначале я подумал, это курьер, но у него позади рюкзак. Скорее всего, он учится в институте. Так я предполагаю. Также я вижу молодого человека с девушкой. Возможно, это молодая семья, которая прогуливается в такой осенний денек. Также я вижу детей, которые играют. С корабликом. Нет, это был не гололед, это была вода. Просто это было лужа. Сначала мне показалось, что это лед. Так. Вижу животных. Собачка. Кошка. Скорее всего так. Собачка скорее всего принадлежит... Я думаю, что бабушке, которая сидит на лавочке. Кошка скорее всего бездомная. Мне так кажется. Я бы хотел рассказать подробнее о велосипедисте. Как я уже сказал, скорее всего это студент университета. Он едет, как я предполагаю, на пары. Одет он в такую теплую довольно одежду. Это означает, что на улице, скорее всего, температура ниже нуля. Как мы можем заметить. Я уже сказал, что катение будет на осень. Поэтому он так тепло одет. Он едет на синем велосипеде. Обычном велосипеде. Это не спортивный велосипед. Это обычный старенький велосипед. Советского образца, скорее всего. И, как я уже сказал, он едет, по моему предположению, в университет. Может на работу. Но его рюкзак очень похож на тот, что носят именно студенты. Либо школьники. Но мне кажется, что человек на изображении студент лет 20-25. Где-то в этом диапазоне. Костя? Еще один день. Как у меня проходит выходной день? Вообще у меня он по-разному проходит. Это все зависит от количества дел. Которые нужно выполнить на следующую неделю. И, в принципе, когда как. Честно говоря. Допустим, вот эти выходные у меня прошли так спокойно. Я, в принципе, никуда не выходил. Занимался своими делами в общежитии. Готовился по учебе. Хобби занимался своим. Но иногда я люблю по выходным куда-то выйти погулять. Но в основном с кем-то. Потому что одному выходить ради этого выгодно. И выходить ради этого выходной не особо охотно. Хорошо. Спасибо. Спасибо. Ужидайте.",https://storage.yandexcloud.net/odin-exam-files-dataset/90d5b119-4be4-4f90-bb75-af7287d5bb53-3.MP3
95,3376023,30664407,4,"<p>Вопрос устной части экзамена. Опишите картинку.</p>
<p> </p>
<p><strong>Ваше сообщение должно содержать следующую информацию. </strong><br><strong>– Что изображено на рисунке (место, время года и т.д.)? </strong><br><strong>– Кто изображён на рисунке? </strong><br><strong>– Что они делают? </strong><br><strong>– Расскажите подробнее о любом человеке, изображённом на рисунке. </strong><br><strong>– Сколько детей в вашей семье? Расскажите о них. </strong><br><strong>– Как Вы играете с детьми?</strong></p>
<p><strong><img src=""https://storage-public.odin.study/37a54d41-aade-4da2-a13d-6ab7d3ef8035.PNG"" width=""700"" height=""507""></strong></p>",https://storage-public.odin.study/37a54d41-aade-4da2-a13d-6ab7d3ef8035.PNG,"Включить опережение. Получить пищевое питание. Четвертое задание. Опишите картинку. Посмотрите внимательно на картинку. Наше из пунктов представлено в задании. Ваше сообщение должно содержать следующую информацию. Ваше сообщение должно содержать следующую информацию. Также я вижу тут маму, дедушку, бабушку, детей, младших, старших братьев, средних сестер. Мы видим, как бабушка пьет чай, общается с внучками, с дочками. Мама убирает на столе, приносит еду сейчас. Дедушка играет с малышом. С мишкой. Братья общаются между собой, моют посуду. У них сейчас день, погода теплая, весна либо лето. Детей в семье пятеро. Надо своих братьев рассказывать. У меня братьев-сестер, братья-сестры только по папе, с ними я не общаюсь. Но с братьями как-то поддерживалась связь. Как я знаю, они один в Питере учатся, другой в Алма-Ате. С детьми обычно играю. Дети меня любят, я с ними хорошо общаюсь. Получается с ними ладить, играть в игры, как-то показывать им мультики, картинки, помогать им в чем-то, в развивашках каких-то. Хорошо, спасибо. Расскажите теперь о себе. Образование, увлечение, работа, друзья, все, что вас касается. Я живу в Краснодаре на данный момент. В 2021 году поступила на учебу в Кубанский аграрный университет. Учусь по специальности университета агрономом, селекционер, генетик. Сейчас на четвертом курсе бакалавриата, уже летом получу диплом. Планирую поступать в магистратуру. Живу в общежитии, там у меня есть мои друзья, одногруппники, с которыми мы в хороших близких отношениях. Также в России, в Пятигорске, живет моя бабушка. Я к ней приезжаю на каникулы по возможности. Планирую устроиться на работу по специальности, хотелось бы. Сейчас ищу компании, возможности. Также планирую оформить ВНЖ. Спасибо. Какие дисциплины Вам больше всего нравятся? Почему Вы выбрали именно эту специальность? В школе у нас преподавали только биологию и химию на последних классах. Поэтому круг выбора специальности у меня сужался. И мне понравилось работать с растениями. И решила попробовать агрономом. Тем более, селекционер, создавать новые сорта, гибриды выводить. Тем более, сейчас в стране всякая ситуация. И надо поддерживать уровень, чтобы было чем питаться. Предметов у нас сейчас большое количество. На четвертом курсе они стали поинтереснее. Потому что они уже по специальности. По селекции, генетике. Мы уже подробно изучаем мутации, изменения, излучения. И это мне как-то все нравится. Потому что мы углубленно изучаем. Также у нас проходит практика, на которой мы заполняем какие-то агрономические работы. Заполняем какие-то акты, как примеры того, как у нас должно быть в предприятии регистрироваться. Проводим какие-то опыты. Выезжаем в поля. Прошлой весной и летом у нас была практика длительная. Месяцев 5 было примерно. И каждый выбирал место, где он хочет ее проходить. Я с нагруппниками некоторыми выбрали одну компанию. Мы вместе там работали, получается. Убирали какие-то посевы. Проводили опыление, создание новых сортов, гибридов. Заполнение отчетности. Также проводили уборку в полях. Мне нравится моя работа. Довольно-таки интересно. Конечно, сложно летом это будет. Но хорошая профессия. Хорошо. Я думаю, что у вас все получится. И вы обязательно будете создавать новые сорта. И останетесь еще и в истории. И вы будете генетики и селекционирование. Спасибо вам за участие в собеседовании. Всего вам доброго. Спасибо.",https://storage.yandexcloud.net/odin-exam-files-dataset/de9d5bce-c89e-4036-a3ac-b9d19ecdde3b-3.MP3
96,3418874,31465124,3,"<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>
<p><strong>Представьте ситуацию. Вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. </strong><br><strong>Поздоровайтесь. Узнайте у кассира о наличии билетов, их стоимости. Спросите о скидке для детей. Поблагодарите за полученную информацию и оцените работу кассира.</strong></p>",,"Ознакомьтесь, пожалуйста, с ситуацией. Начните диалог, чтобы получить нужную вам информацию. Будьте вежливы. Представьте ситуацию, вы пришли в кассы железнодорожного вокзала. Вам нужно купить билеты на поезд до Ташкента. Позаройтесь, узнайте у кассира о наличии билетов, их стоимость. Покупайте скидки для детей. Поблагодарите за получение информации и оцените работу кассира. Угу. Ну, сначала здорово. Здравствуйте. Здравствуйте, здравствуйте. Хотел бы узнать по поводу билетов на поезд. Какая стоимость билета до Ташкента. Вот, если можете, подскажите, пожалуйста. Угу, конечно. Есть ли в наличии билеты? Угу. Вот. И бывает ли скидка вообще для детей, если дети не достигшие там 5 лет? Вот у меня ребенок 5 лет. А, да. Вы хотите билет в купе или на плацкарт? Лучше всего, конечно, в купе, чтобы с ребенком было удобнее. Вашему ребенку сколько лет? 5 лет. 5 лет. Да. А уже исполнилось 5 лет? Да, исполнилось. Ну, к сожалению, если уже ребенку исполнилось 5 лет, то скидка будет, ему нужно покупать детский билет. А скидка взрослого 50%. Ну, это хорошо, да, хоть такая скидка. Мне устраивает, я возьму у вас билет. Угу. Итак, сколько вам нужно билетов? Мне нужно сейчас будет 2 билета. Да. Да, тогда взрослый билет по паспорту. Один взрослый и детский. А детский по свидетельству о рождении. Все хорошо. Угу. Мои документы возьмите. Да. Счастливого пути. До свидания.",https://storage.yandexcloud.net/odin-exam-files-dataset/50ad0f48-4e2a-4371-b692-37fc35242736-2.MP3
